Rank,Company,Ticker,Sector,Industry,Profitable,Founder_is_CEO,FemaleCEO,Growth_in_Jobs,Change_in_Rank,Gained_in_Rank,Dropped_in_Rank,Newcomer_to_the_Fortune500,Global500,Best_Companies,Number_of_employees,MarketCap_March31_M,Revenues_M,RevenuePercentChange,Profits_M,ProfitsPercentChange,Assets_M,CEO,Country,HeadquartersCity,HeadquartersState,Website,CompanyType,Footnote,MarketCap_Updated_M,Updated,Costs_M
321.0,Intuit,INTU,Technology,Computer Software,yes,no,no,yes,45.0,yes,no,no,no,yes,21850.0,125076.0,12726.0,32.1,2066.0,0.2,27734.0,Sasan K. Goodarzi,U.S.,Mountain View,CA,www.intuit.com,Public,"Figures are for fiscal year ended July 31, 2022. Market value as of March 31, 2023.",125076.0,2023-06-05,
,Air Products & Chemicals,APD,Chemicals,Chemicals,yes,no,no,yes,28.0,yes,no,no,no,no,20805.0,63784.0,12699.0,23.0,2256.0,7.5,27193.0,Seifi Ghasemi,U.S.,Allentown,PA,www.airproducts.com,Public,"Figures are for fiscal year ended Sept. 30, 2022. Market value as of March 31, 2023.",63784.0,2023-06-05,
323.0,Boston Scientific,BSX,Health Care,Medical Products and Equipment,yes,no,no,yes,-4.0,no,yes,no,no,no,45000.0,71910.0,12682.0,6.7,698.0,-32.9,32469.0,Michael F. Mahoney,U.S.,Marlborough,MA,www.bostonscientific.com,Public,"Market value as of March 31, 2023.",71910.0,2023-06-05,
324.0,AGCO,AGCO,Industrials,Construction and Farm Machinery,yes,no,no,yes,10.0,yes,no,no,no,no,25600.0,10119.0,12651.0,13.6,890.0,-0.8,10104.0,Eric P. Hansotia,U.S.,Duluth,GA,www.agcocorp.com,Public,"Market value as of March 31, 2023.",10119.0,2023-06-05,
325.0,Henry Schein,HSIC,Health Care,Wholesalers: Health Care,yes,no,no,yes,-26.0,no,yes,no,no,no,22000.0,10705.0,12647.0,2.0,538.0,-14.8,8607.0,Stanley M. Bergman,U.S.,Melville,NY,www.henryschein.com,Public,"Market value as of March 31, 2023.",10705.0,2023-06-05,
326.0,Amphenol,APH,Technology,Network and Other Communications Equipment,yes,no,no,yes,15.0,yes,no,no,no,no,91000.0,48591.0,12623.0,16.1,1902.0,19.6,15326.0,R. Adam Norwitt,U.S.,Wallingford,CT,www.amphenol.com,Public,"Market value as of March 31, 2023.",48591.0,2023-06-05,
327.0,AES,AES,Energy,Utilities: Gas and Electric,no,no,no,yes,6.0,yes,no,no,no,no,9100.0,16110.0,12617.0,13.2,-546.0,,38363.0,Andrés R. Gluski,U.S.,Arlington,VA,www.aes.com,Public,"Market value as of March 31, 2023.",16110.0,2023-06-05,
328.0,Mutual of Omaha,,Financials,"Insurance: Life, Health (Mutual)",no,no,no,yes,-4.0,no,yes,no,no,yes,6350.0,,,8.1,-177.0,-200.2,45140.0,James T. Blackledge,U.S.,Omaha,NE,www.mutualofomaha.com,Private,"Figures are for fiscal year ended Dec. 31, 2021.",,2023-06-05,
329.0,Ovintiv,OVV,Energy,"Mining, Crude-Oil Production",yes,no,no,yes,71.0,yes,no,no,no,no,1744.0,8772.0,,44.0,3637.0,156.9,15056.0,Brendan M. McCracken,U.S.,Denver,CO,www.ovintiv.com,Public,"Market value as of March 31, 2023.",8772.0,2023-06-05,
330.0,Hormel Foods,HRL,"Food, Beverages & Tobacco",Food Consumer Products,yes,no,no,no,-3.0,no,yes,no,no,no,20000.0,21796.0,12459.0,9.4,1000.0,10.0,13307.0,James P. Snee,U.S.,Austin,MN,www.hormelfoods.com,Public,"Figures are for fiscal year ended Oct. 31, 2022. Market value as of March 31, 2023.",21796.0,2023-06-05,
331.0,Alcoa,AA,Materials,Metals,no,no,no,yes,-19.0,no,yes,no,no,no,13100.0,7591.0,12451.0,2.5,,-128.7,14756.0,Roy C. Harvey,U.S.,Pittsburgh,PA,www.alcoa.com,Public,"Market value as of March 31, 2023.",7591.0,2023-06-05,
332.0,International Flavors & Fragrances,IFF,Chemicals,Chemicals,no,no,no,yes,-10.0,no,yes,no,no,no,24600.0,23456.0,12440.0,6.7,-1871.0,-793.0,35407.0,Franklin K. Clyburn Jr.,U.S.,New York,NY,www.iff.com,Public,"Market value as of March 31, 2023.",23456.0,2023-06-05,
333.0,Jones Financial (Edward Jones),,Financials,Securities,yes,no,yes,yes,-30.0,no,yes,no,no,yes,52000.0,,12411.0,0.3,1404.0,-12.5,29892.0,Penny Pennington,U.S.,Des Peres,MO,www.edwardjones.com,Private,A partnership. Net income before allocations to partners. Total partnership capital subject to mandatory redemption.,,2023-06-05,
334.0,Dick's Sporting Goods,DKS,Retailing,Specialty Retailers: Other,yes,no,yes,yes,-27.0,no,yes,no,no,no,35800.0,12148.0,12368.0,0.6,1043.0,-31.4,8992.0,Lauren R. Hobart,U.S.,Coraopolis,PA,www.dickssportinggoods.com,Public,"Figures are for fiscal year ended Jan. 31, 2023. Market value as of March 31, 2023.",12148.0,2023-06-05,
335.0,Eversource Energy,ES,Energy,Utilities: Gas and Electric,yes,no,no,yes,23.0,yes,no,no,no,no,9626.0,27287.0,12289.0,24.6,1405.0,15.1,53231.0,Joseph R. Nolan Jr.,U.S.,Springfield,MA,www.eversource.com,Public,"Market value as of March 31, 2023.",27287.0,2023-06-05,
,Wayfair,W,Retailing,Internet Services and Retailing,no,yes,no,no,-61.0,no,yes,no,no,no,15745.0,3796.0,12218.0,-10.9,-1331.0,,3580.0,Niraj S. Shah,U.S.,Boston,MA,www.wayfair.com,Public,"Market value as of March 31, 2023.",3796.0,2023-06-05,
337.0,Community Health Systems,CYH,Health Care,Health Care: Medical Facilities,yes,no,no,no,-33.0,no,yes,no,no,no,58500.0,670.0,12211.0,-1.3,46.0,-80.0,14669.0,Tim L. Hingtgen,U.S.,Franklin,TN,www.chs.net,Public,"Market value as of March 31, 2023.",670.0,2023-06-05,12165.0
338.0,Ally Financial,ALLY,Financials,Diversified Financials,yes,no,no,yes,7.0,yes,no,no,no,yes,11600.0,7668.0,12199.0,14.1,1714.0,-44.0,191826.0,Jeffrey J. Brown,U.S.,Detroit,MI,www.ally.com,Public,"Market value as of March 31, 2023.",7668.0,2023-06-05,10485.0
,Regeneron Pharmaceuticals,REGN,Health Care,Pharmaceuticals,yes,yes,no,yes,-108.0,no,yes,no,no,no,11851.0,89830.0,12173.0,-24.3,4338.0,-46.3,29215.0,Leonard S. Schleifer,U.S.,Tarrytown,NY,www.regeneron.com,Public,"Market value as of March 31, 2023.",89830.0,2023-06-05,
340.0,Liberty Media,LSXMA,Media,Entertainment,yes,no,no,yes,-14.0,no,yes,no,no,no,7283.0,9130.0,12164.0,6.7,1815.0,356.0,42464.0,Gregory B. Maffei,U.S.,Englewood,CO,www.libertymedia.com,Public,"Market value of Liberty SiriusXM stock. Market value as of March 31, 2023.",9130.0,2023-06-05,10349.0
341.0,APA,APA,Energy,"Mining, Crude-Oil Production",yes,no,no,yes,90.0,yes,no,no,no,no,2273.0,11213.0,12132.0,53.0,3674.0,277.6,13147.0,John J. Christmann IV,U.S.,Houston,TX,www.apacorp.com,Public,"Market value as of March 31, 2023.",11213.0,2023-06-05,8458.0
342.0,Qurate Retail,QRTEA,Retailing,Internet Services and Retailing,no,no,no,no,-77.0,no,yes,no,no,no,24683.0,406.0,12106.0,-13.8,-2594.0,-862.9,12571.0,David L. Rawlinson II,U.S.,Englewood,CO,www.qurateretail.com,Public,"Market value as of March 31, 2023.",406.0,2023-06-05,
343.0,FirstEnergy,FE,Energy,Utilities: Gas and Electric,yes,no,no,no,,,,no,no,no,12335.0,22924.0,12053.0,12.0,,-68.4,46108.0,Brian X. Tierney,U.S.,Akron,OH,www.firstenergycorp.com,Public,"Excise taxes have been deducted. Market value as of March 31, 2023.",22924.0,2023-06-05,
344.0,Analog Devices,ADI,Technology,Semiconductors and Other Electronic Components,yes,no,no,no,119.0,yes,no,no,no,no,24450.0,99764.0,12014.0,64.2,2749.0,97.7,50302.0,Vincent T. Roche,U.S.,Wilmington,MA,www.analog.com,Public,"Figures are for fiscal year ended Oct. 31, 2022. Market value as of March 31, 2023.",99764.0,2023-06-05,
345.0,Ryder System,R,Transportation,Transportation and Logistics,yes,no,no,yes,20.0,yes,no,no,no,no,48300.0,4147.0,12011.0,24.3,,67.0,14395.0,Robert E. Sanchez,U.S.,Miami,FL,www.ryder.com,Public,"Market value as of March 31, 2023.",4147.0,2023-06-05,11144.0
346.0,Avis Budget Group,CAR,Retailing,"Automotive Retailing, Services",yes,no,no,yes,32.0,yes,no,no,no,no,21500.0,7689.0,11994.0,28.8,2764.0,115.1,25927.0,Joseph A. Ferraro,U.S.,Parsippany,NJ,www.avisbudgetgroup.com,Public,"Market value as of March 31, 2023.",7689.0,2023-06-05,
347.0,Unum Group,UNM,Financials,"Insurance: Life, Health (stock)",yes,no,no,yes,-30.0,no,yes,no,no,no,10801.0,7805.0,,-0.2,1314.0,59.5,61435.0,Richard P. McKenney,U.S.,Chattanooga,TN,www.unum.com,Public,"Market value as of March 31, 2023.",7805.0,2023-06-05,
348.0,Newmont,NEM,Energy,"Mining, Crude-Oil Production",no,no,no,yes,-40.0,no,yes,no,no,no,14600.0,38947.0,11915.0,-2.5,-429.0,-136.8,38482.0,Thomas R. Palmer,U.S.,Denver,CO,www.newmont.com,Public,"Market value as of March 31, 2023.",38947.0,2023-06-05,
349.0,VF,VFC,Apparel,Apparel,yes,no,no,no,31.0,yes,no,no,no,no,27650.0,8904.0,11842.0,28.2,1387.0,240.0,13342.0,Bracken Darrell,U.S.,Denver,CO,www.vfc.com,Public,"Figures are for fiscal year ended March 31, 2022. Market value as of March 31, 2023.",8904.0,2023-06-05,
350.0,Chesapeake Energy,CHK,Energy,"Mining, Crude-Oil Production",yes,no,no,no,185.0,yes,no,yes,no,no,1200.0,10244.0,11743.0,102.2,4936.0,,15468.0,Domenic J. Dell&#039;Osso Jr.,U.S.,Oklahoma City,OK,www.chk.com,Public,"Net income and earnings per share percent changes are not available due to emergence from bankruptcy and fresh-start accounting, Feb. 9, 2021. Market value as of March 31, 2023.",10244.0,2023-06-05,6807.0
351.0,Mohawk Industries,MHK,Household Products,"Home Equipment, Furnishings",yes,no,no,no,-21.0,no,yes,no,no,no,40900.0,6368.0,11737.0,4.8,25.0,-97.6,14120.0,Jeffrey S. Lorberbaum,U.S.,Calhoun,GA,www.mohawkind.com,Public,"Market value as of March 31, 2023.",6368.0,2023-06-05,11712.0
352.0,Markel,MKL,Financials,Insurance: Property and Casualty (Stock),no,no,no,yes,-63.0,no,yes,no,no,no,20900.0,17094.0,11675.0,-9.1,,-108.8,49791.0,Thomas S. Gayner,U.S.,Glen Allen,VA,www.markel.com,Public,"Market value as of March 31, 2023.",17094.0,2023-06-05,
353.0,Expedia Group,EXPE,Retailing,Internet Services and Retailing,yes,no,no,yes,51.0,yes,no,no,no,no,16500.0,14879.0,11667.0,35.7,352.0,2833.3,21561.0,Peter M. Kern,U.S.,Seattle,WA,www.expediagroup.com,Public,"Market value as of March 31, 2023.",14879.0,2023-06-05,11315.0
354.0,Caesars Entertainment,CZR,"Hotels, Restaurants & Leisure","Hotels, Casinos, Resorts",no,no,no,no,-19.0,no,yes,no,no,no,49000.0,10503.0,11647.0,4.8,-899.0,,33527.0,Thomas R. Reeg,U.S.,Reno,NV,www.caesars.com,Public,"Includes revenues from discontinued operations. Market value as of March 31, 2023.",10503.0,2023-06-05,
355.0,United Rentals,URI,Business Services,Equipment Leasing,yes,no,no,yes,8.0,yes,no,no,no,no,24600.0,27460.0,11642.0,19.8,,51.9,24183.0,Matthew J. Flannery,U.S.,Stamford,CT,www.unitedrentals.com,Public,"Market value as of March 31, 2023.",27460.0,2023-06-05,
356.0,Apollo Global Management,APO,-,Securities,no,yes,no,yes,30.0,yes,no,no,no,no,4258.0,36042.0,11627.0,27.4,-3213.0,-274.8,259333.0,Marc Rowan,U.S.,New York,NY,www.apollo.com,Public,"Market value as of March 31, 2023.",36042.0,2023-06-05,
357.0,DaVita,DVA,Health Care,Health Care: Medical Facilities,yes,no,no,yes,-34.0,no,yes,no,no,no,70000.0,7332.0,11610.0,-0.1,560.0,-42.7,16928.0,Javier J. Rodriguez,U.S.,Denver,CO,www.davita.com,Public,"Market value as of March 31, 2023.",7332.0,2023-06-05,
358.0,Hess,HES,Energy,"Mining, Crude-Oil Production",yes,no,no,yes,89.0,yes,no,no,no,no,1623.0,40520.0,11570.0,52.6,2096.0,275.0,21695.0,John B. Hess,U.S.,New York,NY,www.hess.com,Public,"Market value as of March 31, 2023.",40520.0,2023-06-05,
359.0,Fidelity National Financial,FNF,Financials,Insurance: Property and Casualty (Stock),yes,no,no,no,-121.0,no,yes,no,no,no,21759.0,9508.0,11556.0,-26.1,1136.0,-53.1,65589.0,Michael J. Nolan,U.S.,Jacksonville,FL,www.fnf.com,Public,"Market value as of March 31, 2023.",9508.0,2023-06-05,
360.0,Conagra Brands,CAG,"Food, Beverages & Tobacco",Food Consumer Products,yes,no,no,no,-29.0,no,yes,no,no,no,18000.0,17902.0,11536.0,3.1,888.0,-31.6,22435.0,Sean M. Connolly,U.S.,Chicago,IL,www.conagrabrands.com,Public,"Figures are for fiscal year ended May 31, 2022. Market value as of March 31, 2023.",17902.0,2023-06-05,
361.0,Univar Solutions,,Wholesalers,Wholesalers: Diversified,yes,no,no,yes,8.0,yes,no,no,no,no,9746.0,5521.0,11475.0,20.3,545.0,18.4,7146.0,David C. Jukes,U.S.,Downers Grove,IL,www.univarsolutions.com,Private,"Went private, Aug. 1, 2023. Market value as of March 31, 2023.",5521.0,2023-06-05,
362.0,Auto-Owners Insurance,,Financials,Insurance: Property and Casualty (Mutual),no,no,no,yes,-23.0,no,yes,no,no,no,6733.0,,11407.0,3.9,,-104.1,33219.0,Jamie Whisnant,U.S.,Lansing,MI,www.auto-owners.com,Private,"Market value as of March 31, 2021.",,2023-06-05,11462.0
363.0,Raymond James Financial,RJF,Financials,Securities,yes,no,no,yes,-7.0,no,yes,no,no,no,17000.0,20086.0,11308.0,14.1,1509.0,7.6,80951.0,Paul C. Reilly,U.S.,St. Petersburg,FL,www.raymondjames.com,Public,"Figures are for fiscal year ended Sept. 30, 2022. Market value as of March 31, 2023.",20086.0,2023-06-05,
364.0,Seaboard,SEB,"Food, Beverages & Tobacco",Food Production,yes,no,no,no,18.0,yes,no,no,no,no,12614.0,4376.0,11243.0,21.8,580.0,1.8,7902.0,Robert L. Steer,U.S.,Merriam,KS,www.seaboardcorp.com,Public,"Market value as of March 31, 2023.",4376.0,2023-06-05,
365.0,CF Industries Holdings,CF,Chemicals,Chemicals,yes,no,no,no,127.0,yes,no,no,no,no,2659.0,14206.0,11186.0,71.1,3346.0,264.8,13313.0,W. Anthony Will,U.S.,Deerfield,IL,www.cfindustries.com,Public,"Market value as of March 31, 2023.",14206.0,2023-06-05,
366.0,S&P Global,SPGI,Business Services,Financial Data Services,yes,no,no,yes,51.0,yes,no,no,no,no,39950.0,113066.0,11181.0,34.8,3248.0,7.4,61784.0,Douglas L. Peterson,U.S.,New York,NY,www.spglobal.com,Public,"Market value as of March 31, 2023.",113066.0,2023-06-05,
367.0,W.R. Berkley,WRB,Financials,Insurance: Property and Casualty (Stock),yes,no,no,yes,4.0,yes,no,no,no,no,8186.0,16402.0,11167.0,18.1,1381.0,35.1,33861.0,W. Robert Berkley Jr.,U.S.,Greenwich,CT,www.berkley.com,Public,"Market value as of March 31, 2023.",16402.0,2023-06-05,
368.0,Advance Auto Parts,AAP,Retailing,Specialty Retailers: Other,yes,no,no,no,-31.0,no,yes,no,no,no,53500.0,7208.0,11155.0,1.4,502.0,-18.5,12019.0,Shane M. O’Kelly,U.S.,Raleigh,NC,www.advanceautoparts.com,Public,"Market value as of March 31, 2023.",7208.0,2023-06-05,
369.0,EMCOR Group,EME,-,Engineering & Construction,yes,no,no,yes,-12.0,no,yes,no,no,no,35500.0,7754.0,11076.0,11.8,,5.9,5525.0,Anthony J. Guzzi,U.S.,Norwalk,CT,www.emcorgroup.com,Public,"Market value as of March 31, 2023.",7754.0,2023-06-05,
370.0,Williams,WMB,Energy,Pipelines,yes,no,no,yes,-23.0,no,yes,no,no,no,5043.0,36394.0,10965.0,3.2,,35.1,48433.0,Alan S. Armstrong,U.S.,Tulsa,OK,www.williams.com,Public,"Market value as of March 31, 2023.",36394.0,2023-06-05,
371.0,Interpublic Group,IPG,Business Services,"Advertising, marketing",yes,no,no,yes,-18.0,no,yes,no,no,no,58400.0,14341.0,,6.7,938.0,-1.6,18845.0,Philippe Krakowsky,U.S.,New York,NY,www.interpublic.com,Public,"Market value as of March 31, 2023.",14341.0,2023-06-05,
372.0,TravelCenters of America,,Retailing,Specialty Retailers: Other,yes,no,no,yes,89.0,yes,no,no,no,no,17195.0,1306.0,,47.8,164.0,180.3,3653.0,Jonathan M. Pertchik,U.S.,Westlake,OH,www.ta-petro.com,Private,"Acquired by BP Products North America, a wholly owned indirect subsidiary of BP (U.K.), May 15, 2023. Excise taxes have been deducted. Market value as of March 31, 2023.",1306.0,2023-06-05,
373.0,American Tower,AMT,Financials,Real estate,yes,no,no,yes,2.0,yes,no,no,no,no,6391.0,95150.0,10711.0,14.5,1766.0,-31.2,67195.0,Thomas A. Bartlett,U.S.,Boston,MA,www.americantower.com,Public,"A real estate investment trust. Market value as of March 31, 2023.",95150.0,2023-06-05,
374.0,Molson Coors Beverage,TAP,"Food, Beverages & Tobacco",Beverages,no,no,no,yes,-22.0,no,yes,no,no,no,16600.0,11360.0,10701.0,4.1,-175.0,-117.4,25868.0,Gavin D.K. Hattersley,U.S.,Chicago,IL,www.molsoncoors.com,Public,"Excise taxes have been deducted. Market value as of March 31, 2023.",11360.0,2023-06-05,
375.0,Huntington Ingalls Industries,HII,Aerospace & Defense,Aerospace & Defense,yes,no,no,no,-5.0,no,yes,no,no,no,43000.0,8265.0,10676.0,12.1,579.0,6.4,10857.0,Christopher D. Kastner,U.S.,Newport News,VA,www.hii.com,Public,"Market value as of March 31, 2023.",8265.0,2023-06-05,10097.0
376.0,NVR,NVR,Engineering & Construction,Homebuilders,yes,no,no,no,13.0,yes,no,no,no,no,6550.0,18096.0,10580.0,18.0,1726.0,39.5,5661.0,Eugene J. Bredow,U.S.,Reston,VA,www.nvrinc.com,Public,"Market value as of March 31, 2023.",18096.0,2023-06-05,
377.0,Eastman Chemical,EMN,Chemicals,Chemicals,yes,no,no,yes,-28.0,no,yes,no,no,no,14500.0,10048.0,10580.0,1.0,793.0,-7.5,14667.0,Mark J. Costa,U.S.,Kingsport,TN,www.eastman.com,Public,"Market value as of March 31, 2023.",10048.0,2023-06-05,9787.0
378.0,Graybar Electric,,Wholesalers,Wholesalers: Diversified,yes,no,yes,yes,21.0,yes,no,no,no,no,9400.0,,10534.0,20.2,453.0,72.6,3749.0,Kathleen M. Mazzarella,U.S.,St. Louis,MO,www.graybar.com,Private,"Figures are for the latest twelve months ended Sept. 30, 2022. Sources: Bloomberg; S&P Global.",,2023-06-05,
379.0,Insight Enterprises,NSIT,Technology,Information Technology Services,yes,no,yes,yes,-6.0,no,yes,no,no,no,13448.0,4833.0,10431.0,10.5,281.0,27.9,5113.0,Joyce A. Mullen,U.S.,Chandler,AZ,www.insight.com,Public,"Market value as of March 31, 2023.",4833.0,2023-06-05,
380.0,Hershey,HSY,"Food, Beverages & Tobacco",Food Consumer Products,yes,no,yes,yes,8.0,yes,no,no,no,no,18970.0,51909.0,10419.0,16.1,1645.0,11.3,10949.0,Michele G. Buck,U.S.,Hershey,PA,www.thehersheycompany.com,Public,"Market value as of March 31, 2023.",51909.0,2023-06-05,
381.0,News Corp.,NWSA,Media,"Publishing, Printing",yes,no,no,yes,-7.0,no,yes,no,no,no,25500.0,9972.0,10385.0,11.0,623.0,88.8,17221.0,Robert J. Thomson,U.S.,New York,NY,www.newscorp.com,Public,"Figures are for fiscal year ended June 30, 2022. Market value as of March 31, 2023.",9972.0,2023-06-05,9762.0
382.0,Toll Brothers,TOL,Engineering & Construction,Homebuilders,yes,no,no,yes,15.0,yes,no,no,no,no,5200.0,6647.0,10276.0,16.9,1287.0,54.3,12289.0,Douglas C. Yearley Jr.,U.S.,Fort Washington,PA,www.tollbrothers.com,Public,"Figures are for fiscal year ended Oct. 31, 2022. Market value as of March 31, 2023.",6647.0,2023-06-05,
383.0,Ulta Beauty,ULTA,Retailing,Specialty Retailers: Other,yes,no,no,yes,19.0,yes,no,no,no,no,35750.0,27390.0,,18.3,1242.0,26.0,5370.0,David C. Kimbell,U.S.,Bolingbrook,IL,www.ulta.com,Public,"Figures are for fiscal year ended Jan. 31, 2023. Market value as of March 31, 2023.",27390.0,2023-06-05,
384.0,Assurant,AIZ,Financials,Insurance: Property and Casualty (Stock),yes,no,no,no,-59.0,no,yes,no,no,no,13700.0,6354.0,10193.0,-10.7,277.0,-79.7,33124.0,Keith W. Demmings,U.S.,Atlanta,GA,www.assurant.com,Public,"Market value as of March 31, 2023.",6354.0,2023-06-05,9916.0
385.0,Weyerhaeuser,WY,Materials,Forest and Paper Products,yes,no,no,yes,-31.0,no,yes,no,no,no,9264.0,22082.0,10184.0,-0.2,1880.0,-27.9,17340.0,Devin W. Stockfish,U.S.,Seattle,WA,www.weyerhaeuser.com,Public,"A real estate investment trust. Market value as of March 31, 2023.",22082.0,2023-06-05,
386.0,Biogen,BIIB,Health Care,Pharmaceuticals,yes,no,no,no,-48.0,no,yes,no,no,no,8725.0,40171.0,10173.0,-7.4,3047.0,95.8,24554.0,Christopher A. Viehbacher,U.S.,Cambridge,MA,www.biogen.com,Public,"Market value as of March 31, 2023.",40171.0,2023-06-05,7126.0
387.0,Dana,DAN,Motor Vehicles & Parts,Motor Vehicles & Parts,no,no,no,yes,4.0,yes,no,no,no,no,41800.0,2172.0,10156.0,13.5,-242.0,-222.8,7449.0,James K. Kamsickas,U.S.,Maumee,OH,www.dana.com,Public,"Market value as of March 31, 2023.",2172.0,2023-06-05,
388.0,UGI,UGI,Energy,Utilities: Gas and Electric,yes,no,no,no,67.0,yes,no,no,no,no,10000.0,7284.0,10106.0,35.7,1073.0,-26.9,17575.0,Roger Perreault,U.S.,King of Prussia,PA,www.ugicorp.com,Public,"Figures are for fiscal year ended Sept. 30, 2022. Market value as of March 31, 2023.",7284.0,2023-06-05,
389.0,Chewy,CHWY,Retailing,Internet Services and Retailing,yes,no,no,no,5.0,yes,no,no,no,no,19400.0,15959.0,10099.0,13.6,49.0,,2515.0,Sumit Singh,U.S.,Plantation,FL,www.chewy.com,Public,"Figures are for fiscal year ended Jan. 31, 2023. Market value as of March 31, 2023.",15959.0,2023-06-05,10050.0
,Owens & Minor,OMI,Health Care,Wholesalers: Health Care,yes,no,no,yes,-29.0,no,yes,no,no,no,22500.0,1109.0,9956.0,1.7,,-89.9,5386.0,Edward A. Pesicka,U.S.,Mechanicsville,VA,www.owens-minor.com,Public,"Market value as of March 31, 2023.",1109.0,2023-06-05,9934.0
391.0,Quest Diagnostics,DGX,Health Care,Health Care: Pharmacy and Other Services,yes,no,no,no,-49.0,no,yes,no,no,no,44500.0,15750.0,9883.0,-8.4,946.0,-52.6,12837.0,James E. Davis,U.S.,Secaucus,NJ,www.questdiagnostics.com,Public,"Market value as of March 31, 2023.",15750.0,2023-06-05,8937.0
392.0,Public Service Enterprise Group,PEG,Energy,Utilities: Gas and Electric,yes,no,no,no,-30.0,no,yes,no,no,no,12525.0,31148.0,9800.0,0.8,,,48718.0,Ralph A. LaRossa,U.S.,Newark,NJ,www.pseg.com,Public,"Market value as of March 31, 2023.",31148.0,2023-06-05,
393.0,eBay,EBAY,Technology,Internet Services and Retailing,no,no,no,yes,-92.0,no,yes,no,no,no,11600.0,23821.0,9795.0,-21.0,-1269.0,-109.3,20850.0,Jamie Iannone,U.S.,San Jose,CA,www.ebay.com,Public,"Market value as of March 31, 2023.",23821.0,2023-06-05,
394.0,MasTec,MTZ,Engineering & Construction,Engineering & Construction,yes,no,no,yes,35.0,yes,no,no,no,no,32000.0,7441.0,9778.0,23.0,,-89.9,9293.0,José R. Mas,U.S.,Coral Gables,FL,www.mastec.com,Public,"Market value as of March 31, 2023.",7441.0,2023-06-05,9745.0
395.0,Owens Corning,OC,Materials,"Building Materials, Glass",yes,no,no,no,13.0,yes,no,no,no,no,19000.0,8697.0,9761.0,14.9,,24.7,10752.0,Brian D. Chambers,U.S.,Toledo,OH,www.owenscorning.com,Public,"Market value as of March 31, 2023.",8697.0,2023-06-05,
,Celanese,CE,Chemicals,Chemicals,yes,no,yes,yes,10.0,yes,no,no,no,no,13263.0,12068.0,9673.0,13.3,1894.0,0.2,26272.0,Lori J. Ryerkerk,U.S.,Irving,TX,www.celanese.com,Public,"Market value as of March 31, 2023.",12068.0,2023-06-05,
